row_id,interaction_id,run_interaction_id,span_selector,resolved_span_id,resolved_span_index,expected_project_id,expected_project_name_contains,expected_decision,actual_project_id,actual_project_name,actual_decision,actual_confidence,actual_prompt_version,actual_model_id,actual_reason_codes,actual_reasoning,char_start,char_end,has_expectation,is_correct,error,notes,tags
gt_0018,cll_06E39KQRPDSAZ0B88TX3ZN87T8,cll_06E39KQRPDSAZ0B88TX3ZN87T8,span_index:0,e73fa531-c811-492a-9582-e560fb4ab50e,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),0,1273,true,true,,,
gt_0019,cll_06E39KQRPDSAZ0B88TX3ZN87T8,cll_06E39KQRPDSAZ0B88TX3ZN87T8,span_index:1,5fa23ed4-29d1-42c9-ac0e-99f7717d6031,1,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),1273,1566,true,true,,,
gt_0020,cll_06E39P8TGHVQD0P1NEFDFZ5X9W,cll_06E39P8TGHVQD0P1NEFDFZ5X9W,span_index:0,e52f3347-7021-47ff-9f26-bf9e3aec7034,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.800,v1.12.0_world_model_facts,gpt-4o,,"The transcript mentions 'Bethany Road,' which matches the address fragment of the Winship Residence project located at 4541 Bethany Rd, Madison, GA. This serves as a strong anchor for the project. Additionally, despite Zach Givens being a drifter, the current conversation's location is corroborated by the specific address match, making this a sound assignment.",0,395,true,true,,,
gt_0021,cll_06E39P95SHVQDEZ5KH1GZV2X04,cll_06E39P95SHVQDEZ5KH1GZV2X04,span_index:0,5dd5d411-f354-46d2-85a3-4508f4c64378,0,,none,none,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,"The transcript segment does not contain any explicit project names, address fragments, client names, or aliases that anchor it to a specific project. Given the caller, Zach Givens, is a drifter with involvement in multiple projects and no particular project is mentioned or referenced, the conversation lacks the necessary grounding to attribute it to any specific project. deterministic_homeowner_override_gate: forced assign to homeowner project 310a3768-d7c0-4e72-88d0-aa67bf4d1b05 (prev_decision=none, prev_project=null).",0,361,true,false,,,
gt_0022,cll_06E37X99FHT1X1VB9SZNBR67MR,cll_06E37X99FHT1X1VB9SZNBR67MR,span_index:0,f50ac006-7ce5-4d59-82cb-443dcca862dd,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1459,true,false,,,
gt_0023,cll_06E37X99FHT1X1VB9SZNBR67MR,cll_06E37X99FHT1X1VB9SZNBR67MR,span_index:1,5b2868fc-84a2-4fa5-b73d-89fefd7b27e0,1,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1459,2187,true,false,,,
gt_0024,cll_06E379H5W9WY581M5W62M05TRG,cll_06E379H5W9WY581M5W62M05TRG,span_index:0,b7bf6ee9-b7e6-4de0-b15b-15af8194fce7,0,,woodbery,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.850,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact}","The transcript references 'windships,' which phonically corresponds to 'Winship Residence.' The project has aliases like 'Winship,' substantiating this link. Given Zack Sittler's anti-signal and the strong alias match in the transcript, the context is clearly pointing to the Winship Residence project.",0,1423,true,false,,,
gt_0025,cll_06E379H5W9WY581M5W62M05TRG,cll_06E379H5W9WY581M5W62M05TRG,span_index:1,fa35618a-ae0e-4ec1-b285-1739f37b7bd8,1,,woodbery,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,review,0.300,v1.12.0_world_model_facts,gpt-4o,{ambiguous_contact},"The transcript prominently features a reference to 'Shayelyn Woodbery,' who is a client associated with the Woodbery Residence. The mentioned invoice and correspondence with 'Daniel' could suggest this project. However, there is no direct quote relating to project-specific details or distinctive contexts. The contact, Zack Sittler, having a high fanout, provides no strong identity signal. Given the lack of any unique project identifiers or explicit references, the attribution requires review.",1423,2846,true,false,,,
gt_0026,cll_06E2ZJVMX1Z05B586R2CCJ36MM,cll_06E2ZJVMX1Z05B586R2CCJ36MM,span_index:0,78996dc2-735e-43ba-95ea-6d460128f8f8,0,,kreikemeier,assign,6fad236b-0c87-45ce-aa94-8f10049d9e21,Kreikemeier Residence,assign,0.850,v1.12.0_world_model_facts,gpt-4o,,"The conversation involves Mike Kreikemeier discussing a cleanup effort following construction activities. Given that Mike Kreikemeier has a high affinity with the Kreikemeier Residence project (he is the known client), and he explicitly talks about needing cleaning done at 'his' place, along with mentions of debris and cleaning specific items like shelves and the fridge, it strongly indicates this is regarding his residence. There is also explicit mention of 'Mike Kreikemeier' in the alias, matching the known client name for this project, reinforcing attribution.",0,1018,true,true,,,
gt_0027,cll_06E2ZJVMX1Z05B586R2CCJ36MM,cll_06E2ZJVMX1Z05B586R2CCJ36MM,span_index:1,c7840005-bbd3-4b6b-8fb4-c8d352f5fc46,1,,kreikemeier,assign,6fad236b-0c87-45ce-aa94-8f10049d9e21,Kreikemeier Residence,assign,0.800,v1.12.0_world_model_facts,gpt-4o,,"The caller, Mike Kreikemeier, explicitly identifies himself in the transcript and is known to work on the Kreikemeier Residence project with a semi-anchored status (fanout=2). This provides strong evidence linking the conversation to the Kreikemeier Residence. No other project or client's name is mentioned, reinforcing the attribution to this project.",1018,2037,true,true,,,
gt_0028,cll_06E368SS4XTAS9PH4YF6YKEJYR,cll_06E368SS4XTAS9PH4YF6YKEJYR,span_index:0,1bf0eeaf-70db-4f9e-89af-02c4f13fa9d0,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1060,true,false,,,
gt_0029,cll_06E368SS4XTAS9PH4YF6YKEJYR,cll_06E368SS4XTAS9PH4YF6YKEJYR,span_index:1,1fb5476d-0874-47c6-a39b-16f88ddd0ef5,1,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1060,5272,true,false,,,
gt_0030,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:0,ac7ab9a3-2c73-4a91-af5f-22f5c4134a95,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1773,true,false,,,
gt_0031,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:1,1262bc69-0f48-4267-b3ef-73995b734ac1,1,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1773,9605,true,false,,,
gt_0032,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0033,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:3,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0034,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:4,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0035,cll_06E45FDGQNSDD7RKBTJRTS0RAC,cll_06E45FDGQNSDD7RKBTJRTS0RAC,span_index:0,b520f02e-b090-41b5-8798-422a7a80ad18,0,,permar,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1625,true,false,,,
gt_0036,cll_06E45FDGQNSDD7RKBTJRTS0RAC,cll_06E45FDGQNSDD7RKBTJRTS0RAC,span_index:1,8de13732-818e-436f-809b-de0303455672,1,,permar,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1625,3251,true,false,,,
gt_0037,cll_06E45YJE9XWEK0SE3DPP6X23HM,cll_06E45YJE9XWEK0SE3DPP6X23HM,span_index:0,fca27e1b-694e-4988-94ee-f82ccb65f6cb,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,630,true,false,,,
gt_0038,cll_06E4600Y4SSKD9MFM63EPB9MCW,cll_06E4600Y4SSKD9MFM63EPB9MCW,span_index:0,13d6a9b3-9fb6-4726-875c-50481a4bd5f8,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),0,874,true,true,,,
gt_0039,cll_06E4600Y4SSKD9MFM63EPB9MCW,cll_06E4600Y4SSKD9MFM63EPB9MCW,span_index:1,766d64ff-17ff-4fb8-a8fd-c870ebc07f1a,1,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),874,1411,true,true,,,
gt_0040,cll_06E4600Y4SSKD9MFM63EPB9MCW,cll_06E4600Y4SSKD9MFM63EPB9MCW,span_index:2,b70f2362-9426-438c-bb43-b3981a85f034,2,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),1411,5818,true,true,,,
gt_0041,cll_06E4600Y4SSKD9MFM63EPB9MCW,cll_06E4600Y4SSKD9MFM63EPB9MCW,span_index:3,a9cab7b8-f002-441b-83f5-0b4107628e83,3,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),5818,10683,true,true,,,
gt_0042,cll_06E46MKR29Y9X81BK52JJAM9TG,cll_06E46MKR29Y9X81BK52JJAM9TG,span_index:0,e557f637-4e47-43c3-b890-f8bd7f80d98d,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1146,true,false,,,
gt_0043,cll_06E46MKR29Y9X81BK52JJAM9TG,cll_06E46MKR29Y9X81BK52JJAM9TG,span_index:1,38d63cb6-d0a2-438b-af75-0f2e10467c96,1,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1146,2274,true,false,,,
gt_0044,cll_06E46PAHC1W3B75EWZ48DN6KHC,cll_06E46PAHC1W3B75EWZ48DN6KHC,span_index:0,0ad7a9d8-47db-45d6-806c-a0f47ae06275,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,336,true,false,,,
gt_0045,cll_06E46PAHC1W3B75EWZ48DN6KHC,cll_06E46PAHC1W3B75EWZ48DN6KHC,span_index:1,20c22489-12f3-4bbc-8e60-d2342d2cd234,1,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),336,668,true,false,,,
gt_0046,cll_06E46Y0H01Z2KFZKMH7VSB16FM,cll_06E46Y0H01Z2KFZKMH7VSB16FM,span_index:0,fd66678c-7079-4f85-af61-a01d5e5c2cc1,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1810,true,false,,,
gt_0047,cll_06E46Y0H01Z2KFZKMH7VSB16FM,cll_06E46Y0H01Z2KFZKMH7VSB16FM,span_index:1,f4134e9f-65db-48a9-a712-a2e81463dbea,1,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1810,3620,true,false,,,
gt_0048,cll_06E471A9CNR6X6X14E6P6BY15W,cll_06E471A9CNR6X6X14E6P6BY15W,span_index:0,8bd50d3e-9ed6-4df3-b7b3-3b324218726d,0,,skelton,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1058,true,false,,,
gt_0049,cll_06E471A9CNR6X6X14E6P6BY15W,cll_06E471A9CNR6X6X14E6P6BY15W,span_index:1,949c82e6-c368-4cbf-9e2a-5b21a3d0d4b1,1,,skelton,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1058,4909,true,false,,,
gt_0050,cll_06E47E38KNSG5909WX2JDDENHC,cll_06E47E38KNSG5909WX2JDDENHC,span_index:0,8abff948-07ad-4c2f-88ff-138db186bbed,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,504,true,false,,,
gt_0051,cll_06E47E38KNSG5909WX2JDDENHC,cll_06E47E38KNSG5909WX2JDDENHC,span_index:1,20584a9c-f32e-4461-afa3-4565c244cf9b,1,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),504,963,true,false,,,
gt_0052,cll_06E47E38KNSG5909WX2JDDENHC,cll_06E47E38KNSG5909WX2JDDENHC,span_index:2,cbb38193-39d7-4a39-bd70-b110b14727e2,2,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),963,1574,true,false,,,
gt_0053,cll_06E47GAKDDSJV92AFZ3VNSQX3C,cll_06E47GAKDDSJV92AFZ3VNSQX3C,span_index:0,23ea8c13-0574-4e41-8602-f13ef9356ba7,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,185,true,false,,,
gt_0054,cll_06E47JAHBHSSXA44A650DZ6GF0,cll_06E47JAHBHSSXA44A650DZ6GF0,span_index:0,840b78e1-88c6-434b-bbd4-8962556b112b,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,622,true,false,,,
gt_0055,cll_06E47KQGN1SYDA3962CHHX2YY4,cll_06E47KQGN1SYDA3962CHHX2YY4,span_index:0,425e7e15-a2a4-4601-b0ab-98dd3c3bbadb,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,400,true,false,,,
gt_0056,cll_06E47PRHV5R67DMHG19G8ZNYM8,cll_06E47PRHV5R67DMHG19G8ZNYM8,span_index:0,92a207d5-c80a-4d5a-9d38-72e6c4345ef4,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1159,true,false,,,
gt_0057,cll_06E47PRHV5R67DMHG19G8ZNYM8,cll_06E47PRHV5R67DMHG19G8ZNYM8,span_index:1,ee1ecd77-dc07-4ea2-91d0-430378703001,1,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1159,2318,true,false,,,
gt_0058,cll_06E47QANSNT2VDMKRR898JBAXR,cll_06E47QANSNT2VDMKRR898JBAXR,span_index:0,b8aa019d-9ff4-4f40-bcfc-b21b04c96ab4,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,132,true,false,,,
gt_0059,cll_06E47QGTVSR8379AVV0K7HFCA4,cll_06E47QGTVSR8379AVV0K7HFCA4,span_index:0,d74e9f5c-06b6-4072-84cd-107f1fd9bfa6,0,,none,none,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,661,true,false,,,
gt_0060,cll_06E47R8S0NT854Z0VN6B3ASG3R,cll_06E47R8S0NT854Z0VN6B3ASG3R,span_index:0,1fc7dd69-ed90-4e1a-b270-34262d0c1c7f,0,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1148,true,false,,,
gt_0061,cll_06E47R8S0NT854Z0VN6B3ASG3R,cll_06E47R8S0NT854Z0VN6B3ASG3R,span_index:1,d4c8a636-a601-4995-bfbd-e8f9a6dd8d23,1,,woodbery,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),1148,2277,true,false,,,
gt_0062,cll_06E47VJN7DTD12V8W8RA8PFFZ8,cll_06E47VJN7DTD12V8W8RA8PFFZ8,span_index:0,f314c4b6-3f5c-4c90-afe3-e6d87e3594d2,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,905,true,false,,,
gt_0063,cll_06E4G74WX9VMK2VQDVXTK3HQVG,cll_06E4G74WX9VMK2VQDVXTK3HQVG,span_index:0,8a61a0ab-67b5-4fa6-9c2f-f3d4c5167253,0,,permar,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,847,true,false,,,
gt_0064,cll_06E4GKKYX9RAD8YPPTX58737G8,cll_06E4GKKYX9RAD8YPPTX58737G8,span_index:0,9b21e1bb-3d0c-4861-b755-9127af0ed5ab,0,,woodbery,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),0,1137,true,true,,,
gt_0065,cll_06E4GKKYX9RAD8YPPTX58737G8,cll_06E4GKKYX9RAD8YPPTX58737G8,span_index:1,3f1066e9-0c7c-47ac-a02c-96fe3a2db535,1,,woodbery,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),1137,4731,true,true,,,
gt_0066,cll_06E4GKKYX9RAD8YPPTX58737G8,cll_06E4GKKYX9RAD8YPPTX58737G8,span_index:2,39f4eda5-e696-4fcd-a719-1b835ceaaaaf,2,,woodbery,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,assign,0.920,v1.12.0_world_model_facts,gpt-4o,,deterministic_homeowner_fallback_after_model_error: json_parse_failed: could not parse LLM output (0 chars),4731,7095,true,true,,,
gt_0067,cll_06E4J61Y41VFQFY2XCNRRQTHM0,cll_06E4J61Y41VFQFY2XCNRRQTHM0,span_index:0,34b59439-1811-4c24-a7ef-332cbbdd90fb,0,,winship,assign,,,review,0.000,v1.12.0_world_model_facts,gpt-4o,"{quote_unverified,weak_anchor,ambiguous_contact,model_error}",model_error: json_parse_failed: could not parse LLM output (0 chars),0,1193,true,false,,,
