row_id,interaction_id,run_interaction_id,span_selector,resolved_span_id,resolved_span_index,expected_project_id,expected_project_name_contains,expected_decision,actual_project_id,actual_project_name,actual_decision,actual_confidence,actual_prompt_version,actual_model_id,actual_reason_codes,actual_reasoning,char_start,char_end,has_expectation,is_correct,error,notes,tags
gt_0016,cll_06E3A4QAMNTRZA5CPVV335PZA8,cll_06E3A4QAMNTRZA5CPVV335PZA8,span_index:1,2ec774ac-b3e1-429b-b470-1c422b0bc0dc,1,,winship,assign,,,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,{bizdev_without_commitment},"Clear match to Winship Residence based on explicit mention of 'lou' (client Lou Winship) and specific project details like bluestone terrace and master bedroom window modifications. Ginger Gray is anchored to only this project, strengthening attribution. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",1454,5459,true,false,,,
gt_0017,cll_06E3A1T135WSF0XV3J64CJFZ3G,cll_06E3A1T135WSF0XV3J64CJFZ3G,span_index:0,52579b66-8934-4689-856e-6f252266d2e3,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,{weak_anchor},"The transcript contains a clear mention of 'lou' which matches the Winship project alias 'Lou Winship'. Combined with Ginger Gray being an anchored contact (fanout=1) exclusively assigned to the Winship Residence project, this provides strong evidence for attribution.",0,898,true,false,,,
gt_0021,cll_06E39P95SHVQDEZ5KH1GZV2X04,cll_06E39P95SHVQDEZ5KH1GZV2X04,span_index:0,88f7c9e2-b11f-460f-880d-3e1befcb1c42,0,,none,none,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.920,v1.12.0_world_model_facts,claude-sonnet-4-20250514,,"This transcript is just a voicemail greeting and system prompts with no project-related content. The caller 'Zach Givens' is a drifter (fanout=4) providing weak identity signals, but there are no transcript anchors mentioning project names, addresses, clients, or specific work topics. deterministic_homeowner_override_gate: forced assign to homeowner project 310a3768-d7c0-4e72-88d0-aa67bf4d1b05 (prev_decision=none, prev_project=null).",0,361,true,false,,,
gt_0024,cll_06E379H5W9WY581M5W62M05TRG,cll_06E379H5W9WY581M5W62M05TRG,span_index:0,d8107a24-4e06-4a0e-9a3b-82db614cd540,0,,woodbery,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}","Strong alias match with 'windships' spoken by Zack Sittler clearly referring to the Winship Residence project. The phonetic pronunciation 'windships' matches the project alias pattern, and this is the only project-related content anchor in the transcript.",0,1423,true,false,,,
gt_0028,cll_06E368SS4XTAS9PH4YF6YKEJYR,cll_06E368SS4XTAS9PH4YF6YKEJYR,span_index:0,55d84024-c605-4611-9929-c6d250d516d9,0,,winship,assign,,,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{ambiguous_contact,bizdev_without_commitment}","Strong evidence for Winship Residence with explicit mention of 'blanton' matching the alias 'Blanton Winship', plus discussion of garden work and hardscape numbers aligns with landscaping context. BizDev prospect gate held project assignment (proposal; commitment_terms=none).",0,1631,true,false,,,
gt_0029,cll_06E368SS4XTAS9PH4YF6YKEJYR,cll_06E368SS4XTAS9PH4YF6YKEJYR,span_index:1,6013435d-6490-46da-90a7-f61a70e0c7d6,1,,winship,assign,,,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact,geo_only,bizdev_without_commitment}","The conversation centers around concrete work, garden boxes, and infrastructure installation at a property with multiple structures including 'the little barn'. This strongly matches the Woodbery Barns project, which involves barn construction/remodel work. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",1631,5272,true,false,,,
gt_0030,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:0,7c42fbe9-2047-4f24-a6af-7825becf89e5,0,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact,bizdev_without_commitment}","This is a conversation between Zack Sittler (HCB staff) and Ron about door construction/material concerns. The discussion is about technical door construction methods, material thickness, and weatherproofing - but contains no specific project identifiers like project names, addresses, or client names. Since Zack is HCB staff (floater with 8 projects), his identity provides no attribution signal. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",0,1927,true,false,,,
gt_0031,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:1,4f06c48b-1d3d-46d6-ab49-0dbdd2228560,1,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.650,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact}","The conversation discusses custom woodwork involving material from a client's tree, with mentions of Madison (where Winship project is located) and references to 'barn' which appears in the Winship project scan. However, the caller is Zack Sittler (HCB staff), and without stronger transcript anchors like exact project names or client names, this requires review.",1927,9605,true,false,,,
gt_0032,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0033,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:3,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0034,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:4,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0035,cll_06E45FDGQNSDD7RKBTJRTS0RAC,cll_06E45FDGQNSDD7RKBTJRTS0RAC,span_index:0,1f332148-ced1-400c-809b-936158a8534e,0,,permar,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact}","This is a brief construction coordination call between plumber Randy Bryan and HCB staff member Zack Sittler discussing kitchen sink layout and cabinet installation timing. The conversation is too generic and lacks specific project identifiers like addresses, client names, or project-specific details that would anchor it to any particular project.",0,570,true,false,,,
gt_0036,cll_06E45FDGQNSDD7RKBTJRTS0RAC,cll_06E45FDGQNSDD7RKBTJRTS0RAC,span_index:1,a864237e-8456-43bc-914b-d5bb11b3f124,1,,permar,assign,d8091a15-6a69-4634-8d5b-117abea35aa6,Permar Residence,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}","Strong evidence for Permar Residence based on explicit mention of 'Sparta' in the transcript, which is a known alias for this project. The conversation discusses plumbing work including water lines and dishwasher installation, consistent with active construction. Geo proximity (0.7km) and contact assignment corroborate this match.",570,3251,true,false,,,
gt_0037,cll_06E45YJE9XWEK0SE3DPP6X23HM,cll_06E45YJE9XWEK0SE3DPP6X23HM,span_index:0,59646fdf-b310-4509-a0ea-4f7a84e4a2c0,0,,winship,assign,,,review,0.350,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact}","Conversation discusses a specific walkway project with gate and linear footage measurement, but transcript lacks identifying anchors like project names, addresses, or client names to definitively attribute to any candidate project.",0,630,true,false,,,
gt_0042,cll_06E46MKR29Y9X81BK52JJAM9TG,cll_06E46MKR29Y9X81BK52JJAM9TG,span_index:0,ae65d0d6-f6fe-4e2a-94f2-a4f17c7c127e,0,,woodbery,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,,Zack explicitly mentions being 'over here we're kinda landscaping and getting prepped on hardscape and on bethany' which directly matches the Winship Residence address at Bethany Rd. The conversation context about landscaping/hardscape prep aligns with the project's journal showing landscape blockers.,0,1137,true,false,,,
gt_0043,cll_06E46MKR29Y9X81BK52JJAM9TG,cll_06E46MKR29Y9X81BK52JJAM9TG,span_index:1,2dc7d6a1-83bd-48ef-a923-be028971c7a9,1,,woodbery,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact}","This transcript shows a brief conversation between Zack Sittler (HCB staff) and Brian Dove discussing timbers and structural details, with mentions of 'she' wanting certain modifications. However, there are no explicit project names, addresses, client names, or specific aliases mentioned that would allow confident attribution to any candidate project.",1137,2274,true,false,,,
gt_0044,cll_06E46PAHC1W3B75EWZ48DN6KHC,cll_06E46PAHC1W3B75EWZ48DN6KHC,span_index:0,e8a0f3d1-16da-4e0f-ab2e-177b635e2ffc,0,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}","The transcript discusses walkway construction details and material specifications (rumbled rose brick, main street pavers) but contains no specific project identifiers. While John Singleton works on 3 HCB projects, there are no transcript anchors (project names, addresses, client names) to determine which project is being discussed.",0,1228,true,false,,,
gt_0045,cll_06E46PAHC1W3B75EWZ48DN6KHC,cll_06E46PAHC1W3B75EWZ48DN6KHC,span_index:1,6af32382-b480-4fe2-ae3c-fe74806a6702,1,,winship,assign,fcd501c7-d983-4f84-a4f6-774ad077c7af,Young Residence,review,0.350,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact}","Project-related materials discussion between HCB staff and contractor John Singleton, but no strong transcript anchors to definitively identify which of his 3 assigned projects. The 'normal' match is too weak for auto-assignment.",1228,2457,true,false,,,
gt_0046,cll_06E46Y0H01Z2KFZKMH7VSB16FM,cll_06E46Y0H01Z2KFZKMH7VSB16FM,span_index:0,967aaa21-e874-439d-b1d4-32389c28a647,0,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact}","This conversation discusses mortar color selection and masonry work on an older property with simple bricks, but contains no specific project identifiers. The caller is Zack Sittler (HCB staff/owner) who works on 8+ projects (floater), providing no attribution signal. No project names, addresses, client names, or specific aliases appear in the transcript.",0,1283,true,false,,,
gt_0047,cll_06E46Y0H01Z2KFZKMH7VSB16FM,cll_06E46Y0H01Z2KFZKMH7VSB16FM,span_index:1,a5b75381-b5b0-43ba-bd49-8161840565d6,1,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}","The transcript fragment discusses a motor with red coloring/tinting but contains no project-specific anchors like names, addresses, or aliases. The caller Zack Sittler is HCB staff (owner/general contractor) and a floater contact, providing no attribution signal.",1283,1682,true,false,,,
gt_0049,cll_06E471A9CNR6X6X14E6P6BY15W,cll_06E471A9CNR6X6X14E6P6BY15W,span_index:1,c9433f91-fab0-4073-b49e-3d7e78506fb4,1,,skelton,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact,bizdev_without_commitment}","This conversation is between HCB staff (Zack Sittler and Dwayne Brown) discussing tub selection, marble slabs, and project management details. While the content is project-related, there are no transcript anchors identifying which specific project they're discussing - no project names, client names, addresses, or aliases are mentioned. BizDev prospect gate held project assignment (quote; commitment_terms=none).",977,4909,true,false,,,
gt_0051,cll_06E47E38KNSG5909WX2JDDENHC,cll_06E47E38KNSG5909WX2JDDENHC,span_index:1,c3c56444-f263-4839-81e2-f4a1edddb751,1,,woodbery,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}","The transcript discusses architectural decisions about porch/terrace ceiling work but contains no project-specific anchors like names, addresses, or aliases. The caller (Zack Sittler) is HCB staff with floater contact status (8 projects), providing no attribution signal.",918,1846,true,false,,,
gt_0052,cll_06E47E38KNSG5909WX2JDDENHC,cll_06E47E38KNSG5909WX2JDDENHC,span_index:2,baedcd4a-cd4a-4636-aa58-d284fe0cc5a8,2,,woodbery,assign,d8091a15-6a69-4634-8d5b-117abea35aa6,Permar Residence,assign,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,,"Clear mention of 'Sparta' in the transcript matches the Permar Residence project address and alias. The speaker explicitly states he's 'on my way to sparta' which aligns with the project location at 1001 Hickory Grove Church Rd, Sparta, GA.",1846,2364,true,false,,,
gt_0053,cll_06E47GAKDDSJV92AFZ3VNSQX3C,cll_06E47GAKDDSJV92AFZ3VNSQX3C,span_index:0,4102abe1-412c-44d9-864b-06d12e3b260a,0,,woodbery,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}","The transcript contains only a brief callback request with no project-specific content. While the caller is Shayelyn Woodbery who works on multiple projects, as a floater (fanout=5), her identity provides no attribution signal. The transcript lacks any substantive discussion of project details, addresses, or specific work topics.",0,185,true,false,,,
gt_0055,cll_06E47KQGN1SYDA3962CHHX2YY4,cll_06E47KQGN1SYDA3962CHHX2YY4,span_index:0,dc8d5c9c-2723-4327-a4ae-eb8356879d00,0,,woodbery,assign,,,,,,,,,0,400,true,false,,,
gt_0056,cll_06E47PRHV5R67DMHG19G8ZNYM8,cll_06E47PRHV5R67DMHG19G8ZNYM8,span_index:0,10d7cb1e-35cb-43bb-b666-7bec3d6a7978,0,,woodbery,assign,,,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{ambiguous_contact,bizdev_without_commitment}","The caller is explicitly identified as 'Shayelyn Woodbery - Homeowner, HCB' which matches the Woodbery Residence project alias. The conversation discusses construction details (exposed rafters, overhangs, ceiling) typical of an active residential project, and the Woodbery Residence is in active status while the barn project is in warranty phase. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",0,1159,true,false,,,
gt_0057,cll_06E47PRHV5R67DMHG19G8ZNYM8,cll_06E47PRHV5R67DMHG19G8ZNYM8,span_index:1,e59d2e21-097e-491e-9120-af57292c3bfe,1,,woodbery,assign,,,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{ambiguous_contact,bizdev_without_commitment}","Strong evidence points to Woodbery Residence. The speaker is identified as 'Shayelyn Woodbery - Homeowner, HCB' which matches the Woodbery Residence project aliases, and the conversation is about construction details (ceiling, rafters, screen porch) consistent with an active residential project. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",1159,2318,true,false,,,
gt_0058,cll_06E47QANSNT2VDMKRR898JBAXR,cll_06E47QANSNT2VDMKRR898JBAXR,span_index:0,1b5d7b87-bd1b-4223-97b0-64ff4e344d05,0,,woodbery,assign,,,none,0.200,v1.12.0_world_model_facts,claude-sonnet-4-20250514,,"The transcript is just a voicemail greeting from Shayelyn Woodbery with no project-specific content. While her name matches both Woodbery projects, she's a floater contact (fanout=5) providing anti-signal, and the greeting contains no substantive project discussion to anchor attribution. junk_call_filtered: junk_call_filtered,low_word_count,single_speaker_turn (word_count=17,speaker_turns=0)",0,132,true,false,,,
gt_0059,cll_06E47QGTVSR8379AVV0K7HFCA4,cll_06E47QGTVSR8379AVV0K7HFCA4,span_index:0,540c6cc6-bf64-4630-aa44-f87304995d24,0,,none,none,,,none,0.050,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}",This is a wrong number call where someone was looking for 'Jeff Birch' and mistakenly called HCB. The caller realizes their error and mentions they 'got a bill with hartwood' but then says they 'called the wrong hartwood.' No project-specific content is discussed.,0,661,true,false,,,
gt_0060,cll_06E47R8S0NT854Z0VN6B3ASG3R,cll_06E47R8S0NT854Z0VN6B3ASG3R,span_index:0,c0655ef0-9ecd-4d54-9f2c-62a60a917f70,0,,woodbery,assign,,,review,0.950,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{ambiguous_contact,bizdev_without_commitment}","The speaker is identified as 'Shayelyn Woodbery - Homeowner, HCB' throughout the transcript, directly matching the Woodbery Residence project client. The conversation discusses architectural details about ceiling treatments, porches, and rafters, which aligns with active construction work. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",0,2115,true,false,,,
gt_0062,cll_06E47VJN7DTD12V8W8RA8PFFZ8,cll_06E47VJN7DTD12V8W8RA8PFFZ8,span_index:0,af464cb0-6ca0-4394-b5d1-afb7b1d2dd35,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.950,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact}",Enrique mentions delivering to '4541 Bethany Road' which exactly matches the Winship Residence address. This is a strong address fragment match with clear delivery context about bluestone materials.,0,905,true,false,,,
gt_0063,cll_06E4G74WX9VMK2VQDVXTK3HQVG,cll_06E4G74WX9VMK2VQDVXTK3HQVG,span_index:0,0342e5ec-30db-4310-b26d-2850e31397a3,0,,permar,assign,,,,,,,,,0,847,true,false,,,
gt_0067,cll_06E4J61Y41VFQFY2XCNRRQTHM0,cll_06E4J61Y41VFQFY2XCNRRQTHM0,span_index:0,2866a4f9-1b8b-4dc6-93bf-e8ee533267a6,0,,winship,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,review,0.650,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact}","The transcript mentions 'luis' which matches Luis Juarez associated with Woodbery Residence, plus discussion of walkway and mortar work aligns with active construction, but evidence is not definitive enough for auto-assign.",0,811,true,false,,,
gt_0069,cll_06E4JQ54RDWF79Z6N765MV2SR0,cll_06E4JQ54RDWF79Z6N765MV2SR0,span_index:0,d0e63925-b61b-41f2-96e9-699d0fb09931,0,,woodbery,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,assign,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,,"The transcript contains a clear mention of 'Bethany' which matches the Winship Residence address at 4541 Bethany Rd. The phrase 'between enterprise and bethany' suggests a location reference, with 'bethany' being a direct match to the Bethany Road address.",0,784,true,false,,,
gt_0071,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:0,cc0cad40-f377-4220-91fb-4fd4cbf8ac1b,0,,woodbery,assign,,,review,0.500,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact,bizdev_without_commitment}","The transcript discusses groin vaults in bedroom and dining room with framer Brian, which matches the open loop in Woodbery Residence journal about meeting on-site. However, the caller is a floater (fanout=5) providing anti-signal, and no exact project anchors appear in transcript. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",0,1192,true,false,,,
gt_0072,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:1,774a21c0-e03d-4fe5-8638-e3b3a737fa9a,1,,woodbery,assign,,,review,0.650,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact,bizdev_without_commitment}","Discussion about architectural details (groin vaults, window headers, ceiling heights) with Brian mentioned as collaborator. Contact is a floater (fanout=5) providing anti-signal, but has strongest assignment to Woodbery Residence. No direct project name/address mentions found. BizDev prospect gate held project assignment (thinking about; commitment_terms=none).",1192,6057,true,false,,,
gt_0073,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:2,55b4494c-b982-41f0-af1c-d64fc35416f6,2,,woodbery,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,review,0.400,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact}","The conversation discusses window modifications, bathroom features, and second-floor construction details typical of the Woodbery Residence project. While no explicit project names or addresses appear, the technical discussion of lowering windows, window seats in bathrooms, and vaulted ceilings aligns with residential construction. The caller Shayelyn has strong affinity (0.93) with the Woodbery Residence project.",6057,10830,true,false,,,
gt_0074,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:3,ee44e566-11d1-4178-b780-ff3569cfa9fb,3,,woodbery,assign,,,review,0.850,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{weak_anchor,ambiguous_contact,bizdev_without_commitment}","This is clearly a detailed construction discussion between Zack (HCB staff) and Shayelyn Woodbery about ongoing framing and engineering issues. The conversation covers specific structural concerns, ceiling heights, door specifications, and architectural details that match Shayelyn's active Woodbery Residence project. The technical depth and collaborative problem-solving tone indicates this is her primary residential project. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",10830,15600,true,false,,,
gt_0075,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:0,43632aa9-957e-4c01-a9cd-4586780b25ea,0,,winship,assign,,,none,0.150,v1.12.0_world_model_facts,claude-sonnet-4-20250514,"{quote_unverified,weak_anchor,ambiguous_contact,bizdev_without_commitment}","The transcript contains only technical difficulties and a brief mention of 'doors and stuff' and lamination. Larry Fitzgerald is a floater (fanout=6) providing anti-signal for attribution. No specific project names, addresses, client names, or distinctive aliases are mentioned that would anchor this to any candidate project. BizDev prospect gate held project assignment (thinking about; commitment_terms=none).",0,901,true,false,,,
