row_id,interaction_id,run_interaction_id,span_selector,resolved_span_id,resolved_span_index,expected_project_id,expected_project_name_contains,expected_decision,actual_project_id,actual_project_name,actual_decision,actual_confidence,actual_prompt_version,actual_model_id,actual_reason_codes,actual_reasoning,char_start,char_end,has_expectation,is_correct,error,notes,tags
gt_0014,cll_06E3A9094NX6N25F8TQXEPH3YG,cll_06E3A9094NX6N25F8TQXEPH3YG,span_index:1,b372308f-e314-42a9-9b93-e108203475e8,1,,winship,assign,,,review,0.800,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,geo_only,bizdev_without_commitment}","The transcript contains several references to a 'back door' and 'front door' that are being worked on, as well as mentions of the jambs and materials needed. This strongly suggests the Winship Residence project, which the caller (Ron) is known to be working on. The geo context of 'Gray' also aligns with the 'paint gray jam' mentioned. While there are no exact project name matches, the combination of the caller's strong project affinity, the door/jamb details, and the geo context provide sufficient evidence to attribute this conversation to the Winship Residence project. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",1145,3499,true,false,,,
gt_0015,cll_06E3A4QAMNTRZA5CPVV335PZA8,cll_06E3A4QAMNTRZA5CPVV335PZA8,span_index:0,7607490e-f6c7-4635-877e-e0992e590f27,0,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.850,v1.12.0_world_model_facts,claude-3-haiku-20240307,{weak_anchor},"The transcript contains several strong anchors indicating the Winship Residence project, including mentions of 'lou', 'Ginger Gray' (an anchored contact on the Winship project), and discussion of selecting pavers. There are no contradictory signals, and the contact's single-project affinity provides additional confidence in this attribution.",0,1347,true,false,,,
gt_0016,cll_06E3A4QAMNTRZA5CPVV335PZA8,cll_06E3A4QAMNTRZA5CPVV335PZA8,span_index:1,a16845b5-af5c-41a5-840b-a28da5ad99c8,1,,winship,assign,,,review,0.900,v1.12.0_world_model_facts,claude-3-haiku-20240307,{bizdev_without_commitment},"The transcript contains strong evidence that this conversation is about the Winship Residence project. The contact, Ginger Gray, is explicitly mentioned and has a fanout of 1, indicating she works solely on the Winship Residence. Additionally, the discussion around pouring concrete, laying pavers, and landscaping details matches the active status and phase of the Winship Residence project. BizDev prospect gate held project assignment (looking at; commitment_terms=none).",1347,5468,true,false,,,
gt_0017,cll_06E3A1T135WSF0XV3J64CJFZ3G,cll_06E3A1T135WSF0XV3J64CJFZ3G,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0020,cll_06E39P8TGHVQD0P1NEFDFZ5X9W,cll_06E39P8TGHVQD0P1NEFDFZ5X9W,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0021,cll_06E39P95SHVQDEZ5KH1GZV2X04,cll_06E39P95SHVQDEZ5KH1GZV2X04,span_index:0,,,,none,none,,,,,,,,,,,true,false,span_not_found,,
gt_0023,cll_06E37X99FHT1X1VB9SZNBR67MR,cll_06E37X99FHT1X1VB9SZNBR67MR,span_index:1,b5358adf-c40e-4b97-a520-6c48c8e242bb,1,,winship,assign,310a3768-d7c0-4e72-88d0-aa67bf4d1b05,Winship Residence,review,0.900,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,ambiguous_contact}","The transcript contains multiple direct references to 'Lou Winship', 'Winship', and the 'Winship Residence' project, which is a strong anchor. The discussion of the brick and paver materials also aligns with the active construction phase of the Winship Residence project.",1930,6490,true,false,,,
gt_0024,cll_06E379H5W9WY581M5W62M05TRG,cll_06E379H5W9WY581M5W62M05TRG,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0025,cll_06E379H5W9WY581M5W62M05TRG,cll_06E379H5W9WY581M5W62M05TRG,span_index:1,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0026,cll_06E2ZJVMX1Z05B586R2CCJ36MM,cll_06E2ZJVMX1Z05B586R2CCJ36MM,span_index:0,,,,kreikemeier,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0027,cll_06E2ZJVMX1Z05B586R2CCJ36MM,cll_06E2ZJVMX1Z05B586R2CCJ36MM,span_index:1,,,,kreikemeier,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0028,cll_06E368SS4XTAS9PH4YF6YKEJYR,cll_06E368SS4XTAS9PH4YF6YKEJYR,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0029,cll_06E368SS4XTAS9PH4YF6YKEJYR,cll_06E368SS4XTAS9PH4YF6YKEJYR,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0030,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0031,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0032,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0033,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:3,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0034,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,cll_06E3YJFNA1XTX4PR9KJVTTHWSM,span_index:4,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0035,cll_06E45FDGQNSDD7RKBTJRTS0RAC,cll_06E45FDGQNSDD7RKBTJRTS0RAC,span_index:0,,,,permar,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0036,cll_06E45FDGQNSDD7RKBTJRTS0RAC,cll_06E45FDGQNSDD7RKBTJRTS0RAC,span_index:1,,,,permar,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0037,cll_06E45YJE9XWEK0SE3DPP6X23HM,cll_06E45YJE9XWEK0SE3DPP6X23HM,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0038,cll_06E4600Y4SSKD9MFM63EPB9MCW,cll_06E4600Y4SSKD9MFM63EPB9MCW,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0039,cll_06E4600Y4SSKD9MFM63EPB9MCW,cll_06E4600Y4SSKD9MFM63EPB9MCW,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0040,cll_06E4600Y4SSKD9MFM63EPB9MCW,cll_06E4600Y4SSKD9MFM63EPB9MCW,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0041,cll_06E4600Y4SSKD9MFM63EPB9MCW,cll_06E4600Y4SSKD9MFM63EPB9MCW,span_index:3,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0042,cll_06E46MKR29Y9X81BK52JJAM9TG,cll_06E46MKR29Y9X81BK52JJAM9TG,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0043,cll_06E46MKR29Y9X81BK52JJAM9TG,cll_06E46MKR29Y9X81BK52JJAM9TG,span_index:1,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0044,cll_06E46PAHC1W3B75EWZ48DN6KHC,cll_06E46PAHC1W3B75EWZ48DN6KHC,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0045,cll_06E46PAHC1W3B75EWZ48DN6KHC,cll_06E46PAHC1W3B75EWZ48DN6KHC,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0046,cll_06E46Y0H01Z2KFZKMH7VSB16FM,cll_06E46Y0H01Z2KFZKMH7VSB16FM,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0047,cll_06E46Y0H01Z2KFZKMH7VSB16FM,cll_06E46Y0H01Z2KFZKMH7VSB16FM,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0048,cll_06E471A9CNR6X6X14E6P6BY15W,cll_06E471A9CNR6X6X14E6P6BY15W,span_index:0,,,,skelton,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0049,cll_06E471A9CNR6X6X14E6P6BY15W,cll_06E471A9CNR6X6X14E6P6BY15W,span_index:1,,,,skelton,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0050,cll_06E47E38KNSG5909WX2JDDENHC,cll_06E47E38KNSG5909WX2JDDENHC,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0051,cll_06E47E38KNSG5909WX2JDDENHC,cll_06E47E38KNSG5909WX2JDDENHC,span_index:1,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0052,cll_06E47E38KNSG5909WX2JDDENHC,cll_06E47E38KNSG5909WX2JDDENHC,span_index:2,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0053,cll_06E47GAKDDSJV92AFZ3VNSQX3C,cll_06E47GAKDDSJV92AFZ3VNSQX3C,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0054,cll_06E47JAHBHSSXA44A650DZ6GF0,cll_06E47JAHBHSSXA44A650DZ6GF0,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0055,cll_06E47KQGN1SYDA3962CHHX2YY4,cll_06E47KQGN1SYDA3962CHHX2YY4,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0056,cll_06E47PRHV5R67DMHG19G8ZNYM8,cll_06E47PRHV5R67DMHG19G8ZNYM8,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0057,cll_06E47PRHV5R67DMHG19G8ZNYM8,cll_06E47PRHV5R67DMHG19G8ZNYM8,span_index:1,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0058,cll_06E47QANSNT2VDMKRR898JBAXR,cll_06E47QANSNT2VDMKRR898JBAXR,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0059,cll_06E47QGTVSR8379AVV0K7HFCA4,cll_06E47QGTVSR8379AVV0K7HFCA4,span_index:0,,,,none,none,,,,,,,,,,,true,false,span_not_found,,
gt_0060,cll_06E47R8S0NT854Z0VN6B3ASG3R,cll_06E47R8S0NT854Z0VN6B3ASG3R,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0061,cll_06E47R8S0NT854Z0VN6B3ASG3R,cll_06E47R8S0NT854Z0VN6B3ASG3R,span_index:1,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0062,cll_06E47VJN7DTD12V8W8RA8PFFZ8,cll_06E47VJN7DTD12V8W8RA8PFFZ8,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0063,cll_06E4G74WX9VMK2VQDVXTK3HQVG,cll_06E4G74WX9VMK2VQDVXTK3HQVG,span_index:0,,,,permar,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0064,cll_06E4GKKYX9RAD8YPPTX58737G8,cll_06E4GKKYX9RAD8YPPTX58737G8,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0065,cll_06E4GKKYX9RAD8YPPTX58737G8,cll_06E4GKKYX9RAD8YPPTX58737G8,span_index:1,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0066,cll_06E4GKKYX9RAD8YPPTX58737G8,cll_06E4GKKYX9RAD8YPPTX58737G8,span_index:2,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0067,cll_06E4J61Y41VFQFY2XCNRRQTHM0,cll_06E4J61Y41VFQFY2XCNRRQTHM0,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0068,cll_06E4JPQPKSX69EHC3PZMMWXHS4,cll_06E4JPQPKSX69EHC3PZMMWXHS4,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0069,cll_06E4JQ54RDWF79Z6N765MV2SR0,cll_06E4JQ54RDWF79Z6N765MV2SR0,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0070,cll_06E4JV04T9WE1EXZ5YC3H53T5R,cll_06E4JV04T9WE1EXZ5YC3H53T5R,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0071,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0072,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:1,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0073,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:2,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0074,cll_06E4K02P55WQZ1JN7SAVZ3D318,cll_06E4K02P55WQZ1JN7SAVZ3D318,span_index:3,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0075,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0076,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0077,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,cll_06E4K4HCR5WZKE8Y0RW5VY9DNM,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0078,cll_06E4K89W79XQQ7TYRDTH6534CG,cll_06E4K89W79XQQ7TYRDTH6534CG,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0079,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0080,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0081,cll_06E4KJ4645YE9CFYX8CXT9XPVM,cll_06E4KJ4645YE9CFYX8CXT9XPVM,span_index:2,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0082,cll_06E4KKW99NYTS04NN3SMEFYAYG,cll_06E4KKW99NYTS04NN3SMEFYAYG,span_index:0,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0083,cll_06E4KKW99NYTS04NN3SMEFYAYG,cll_06E4KKW99NYTS04NN3SMEFYAYG,span_index:1,,,,woodbery,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0084,cll_06E4STVDDHT0H1CPJJBB28KNG8,cll_06E4STVDDHT0H1CPJJBB28KNG8,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0085,cll_06E4STVDDHT0H1CPJJBB28KNG8,cll_06E4STVDDHT0H1CPJJBB28KNG8,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0086,cll_06E4SXBE0NTCB1EVNTZGETQF6C,cll_06E4SXBE0NTCB1EVNTZGETQF6C,span_index:0,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0087,cll_06E4SXBE0NTCB1EVNTZGETQF6C,cll_06E4SXBE0NTCB1EVNTZGETQF6C,span_index:1,,,,winship,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0088,cll_06E5F9JKZNZZF19NWGYEDDXF6G,cll_06E5F9JKZNZZF19NWGYEDDXF6G,span_index:0,,,,permar,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0089,cll_06E5F9JKZNZZF19NWGYEDDXF6G,cll_06E5F9JKZNZZF19NWGYEDDXF6G,span_index:1,,,,permar,assign,,,,,,,,,,,true,false,span_not_found,,
gt_0090,cll_06E0B4DTF1Y8SAN4HVJC4KZZ64,cll_06E0B4DTF1Y8SAN4HVJC4KZZ64,span_index:0,8c173d4d-3a8e-478d-859a-2f9bf53f83cb,0,,hurley,assign,,,review,0.520,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor}","The transcript contains some evidence that this conversation may be about the Hurley Residence project, but the evidence is not strong enough to assign it definitively. The contact Aaron Wadley is semi-anchored, working on 2 projects, and the transcript mentions his name. However, there are no direct quotes or other strong anchors like project name, address, or client name. Without a clear transcript anchor, I cannot confidently assign this conversation to a specific project.",0,1269,true,false,,,
gt_0091,cll_06E0B4DTF1Y8SAN4HVJC4KZZ64,cll_06E0B4DTF1Y8SAN4HVJC4KZZ64,span_index:1,bc60cec6-6f0a-49ac-824d-85b525c1d5e2,1,,hurley,assign,ed8e85a2-c79c-4951-aee1-4e17254c06a0,Hurley Residence,review,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,{weak_anchor},"The transcript contains several references to the permitting and review process for a project, which matches the context and challenges described for the Hurley Residence project. The caller's identity as a semi-anchored contact for both the Hurley and Winship projects provides moderate supporting evidence, but the specific details around the permitting issues are the strongest anchor for attributing this conversation to the Hurley Residence.",1269,4843,true,false,,,
gt_0092,cll_06E0B4DTF1Y8SAN4HVJC4KZZ64,cll_06E0B4DTF1Y8SAN4HVJC4KZZ64,span_index:2,adbbee65-298a-4667-840c-cdac45146f62,2,,hurley,assign,d8091a15-6a69-4634-8d5b-117abea35aa6,Permar Residence,review,0.650,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor}","The transcript mentions issues with permit reviews and comments from the Georgia Soil and Water agency, which suggests the Permar Residence project. However, the contact's moderate signal strength (fanout=2) and lack of strong anchors like exact project name, address, or client name require further review.",4843,8541,true,false,,,
gt_0093,cll_06E0B4DTF1Y8SAN4HVJC4KZZ64,cll_06E0B4DTF1Y8SAN4HVJC4KZZ64,span_index:3,f3c97426-7f9e-42cd-94b5-6830aa8a5870,3,,hurley,assign,6fad236b-0c87-45ce-aa94-8f10049d9e21,Kreikemeier Residence,review,0.510,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,geo_only}","The transcript mentions the city of Madison, which matches the location of the Kreikemeier Residence project. However, there are no other strong anchor points like an exact project name, address, or client name. The contact's signal strength is moderate (semi-anchored), so further corroboration is needed to confidently assign this to the Kreikemeier Residence.",8541,12794,true,false,,,
gt_0095,cll_06E09TF9F1W1QC4S7TSNK4MJAW,cll_06E09TF9F1W1QC4S7TSNK4MJAW,span_index:1,09803e94-e267-4848-9e83-ddf75649b81a,1,,winship,assign,,,,,,,,,1628,3257,true,false,,,
gt_0096,cll_06E0BW98ASRBB847MXYDG64C0G,cll_06E0BW98ASRBB847MXYDG64C0G,span_index:0,2a0f072c-c35d-4cad-8d44-e8963b5d54a9,0,,none,none,,,none,0.000,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript provided is very brief and does not contain any information that would allow me to confidently attribute it to a specific project. There are no explicit mentions of project names, addresses, client names, or other identifying information. The contact, Brad Stephens, is anchored to a single project, but without any other supporting evidence from the transcript, I cannot reliably determine which project this conversation is about. I will output 'none' with 0.00 confidence since there is truly no meaningful evidence to go on. junk_call_filtered: junk_call_filtered,low_word_count,single_speaker_turn (word_count=10,speaker_turns=0)",0,54,true,false,,,
gt_0098,cll_06E0B0JR69Y1K8CGEJJ82GFVBR,cll_06E0B0JR69Y1K8CGEJJ82GFVBR,span_index:1,4751fc6d-8236-4be6-a2ba-dbad78265cc2,1,,permar,assign,,,review,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,geo_only,bizdev_without_commitment}","The transcript contains several anchors that point to the Hurley Residence project, including mentions of Hancock County, an engineer named Aaron Wadley, and the city of Athens. The contact, Brandon Hightower, is also known to work on the Hurley Residence project, which is a strong signal. While there are no exact project name mentions, the overall evidence is sufficient to confidently assign this conversation to the Hurley Residence project. BizDev prospect gate held project assignment (quote; commitment_terms=none).",1065,4679,true,false,,,
gt_0104,cll_06E09FCJJ1SDFAGHZTSD4R616M,cll_06E09FCJJ1SDFAGHZTSD4R616M,span_index:0,e1f0e1ce-49af-4144-bb33-23b474382821,0,,none,none,,,none,0.000,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript segment provided does not contain any information about a specific project. It appears to be a voicemail greeting, which does not provide enough context to determine a project attribution. junk_call_filtered: junk_call_filtered,low_word_count,single_speaker_turn (word_count=10,speaker_turns=0)",0,54,true,false,,,
gt_0107,cll_06E03Q4J6NXBF84FBVTQRMZGRM,cll_06E03Q4J6NXBF84FBVTQRMZGRM,span_index:1,eb20930d-3b95-4d84-869f-2554e46283f5,1,,winship,assign,7db5e186-7dda-4c2c-b85e-7235b67e06d8,Woodbery Residence,assign,0.750,v1.12.0_world_model_facts,claude-3-haiku-20240307,,"The transcript contains multiple explicit mentions of 'Woodbury' and 'Woodbury's', which match the 'Woodbery Residence' project. This, combined with the context of covering metal gates, suggests this conversation is primarily about the Woodbery Residence project.",1081,6235,true,false,,,
gt_0108,cll_06E09V97M5W2F7XAMTXEVE14VR,cll_06E09V97M5W2F7XAMTXEVE14VR,span_index:0,1a07c125-8cc0-41ac-80aa-77d029fd35f7,0,,winship,assign,,,review,0.250,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{weak_anchor,ambiguous_contact}","The transcript contains some references to construction work on a ceiling, but there are no clear anchors like project names, addresses, or client names that would allow me to confidently assign this to a specific project. The caller's identity is also not a strong signal since they are a floater contact who works on many projects. I have some weak contextual clues like the mention of a worker named 'Larry' and discussions around getting enough 16-foot materials, but these are not enough to make a firm assignment. I recommend reviewing this with a human to determine the most likely project.",0,791,true,false,,,
gt_0109,cll_06E09V97M5W2F7XAMTXEVE14VR,cll_06E09V97M5W2F7XAMTXEVE14VR,span_index:1,3586d38b-197e-43b4-9ccc-3f9d97c6e248,1,,winship,assign,,,review,0.400,v1.12.0_world_model_facts,claude-3-haiku-20240307,"{quote_unverified,weak_anchor,ambiguous_contact}","The transcript mentions framing and working on a wall that faces the backyard, but does not provide enough specific details to confidently match it to any of the candidate projects. The contact is a floater with no strong project associations, so the speaker's identity is not a reliable signal. There is also no clear project name, address, or client mentioned. The journal and world model context provides some corroborating details, but is not enough on its own to make a firm assignment. More information is needed to determine the specific project being discussed.",791,1420,true,false,,,
